1.077105056036769071e+01 2.284786979184431476e-03 8.000000000000000444e-01
1.345960324155364241e+01 9.301644193434940454e-05 8.000000000000000444e-01
1.681924324880868937e+01 1.662920859500543489e-06 8.000000000000000444e-01
2.101748011332487209e+01 1.054195043734450981e-08 8.000000000000000444e-01
2.626363527653332852e+01 1.818460159434056192e-11 8.000000000000000444e-01
3.281927872511474220e+01 6.141321710809322239e-15 8.000000000000000444e-01
4.101127070551299880e+01 2.694473998880108111e-19 8.000000000000000444e-01
5.124805876960931528e+01 9.206946508986714445e-25 8.000000000000000444e-01
6.404004271197275955e+01 1.293426755184842446e-31 8.000000000000000444e-01
8.002502278161051663e+01 3.363823466625745605e-40 8.000000000000000444e-01
1.000000000000000000e+02 5.977313333828160082e-51 8.000000000000000444e-01
1.000000000000000056e-01 1.118308820461146214e+00 1.100000000000000089e+00
1.249609141291986997e-01 1.734848844387544720e+00 1.100000000000000089e+00
1.561523006000497260e-01 2.685883636046933809e+00 1.100000000000000089e+00
1.951293422635963226e-01 4.146844347318597634e+00 1.100000000000000089e+00
2.438354098268828429e-01 6.378000061620480388e+00 1.100000000000000089e+00
3.046989570903508304e-01 9.756304613425871963e+00 1.100000000000000089e+00
3.807546021222372179e-01 1.480612107722098436e+01 1.100000000000000089e+00
4.757944314009410203e-01 2.220514139014207800e+01 1.100000000000000089e+00
5.945570708544390959e-01 3.270339176522880820e+01 1.100000000000000089e+00
7.429639507594948400e-01 4.681999241869747408e+01 1.100000000000000089e+00
9.284145445194744717e-01 6.410152259899854243e+01 1.100000000000000089e+00
1.160155301739971501e+00 8.186025202224669783e+01 1.100000000000000089e+00
1.449740670372631435e+00 9.424990893201974984e+01 1.100000000000000089e+00
1.811609194200414219e+00 9.418265461030355823e+01 1.100000000000000089e+00
2.263803409521447652e+00 7.912618772381722465e+01 1.100000000000000089e+00
2.828869434625969514e+00 5.485976845145341940e+01 1.100000000000000089e+00
3.534981105030105653e+00 3.113119830049806680e+01 1.100000000000000089e+00
4.417344703140068773e+00 1.437820434345575649e+01 1.100000000000000089e+00
5.519954321281570486e+00 5.352670932943733639e+00 1.100000000000000089e+00
6.897785379387654459e+00 1.571754775450468156e+00 1.100000000000000089e+00
8.619535664753032123e+00 3.483035205974807091e-01 1.100000000000000089e+00
1.077105056036769071e+01 5.413553713642872689e-02 1.100000000000000089e+00
1.345960324155364241e+01 5.330631022019950704e-03 1.100000000000000089e+00
1.681924324880868937e+01 2.923318009715914650e-04 1.100000000000000089e+00
2.101748011332487209e+01 7.617590710015734585e-06 1.100000000000000089e+00
2.626363527653332852e+01 7.758228966126804951e-08 1.100000000000000089e+00
3.281927872511474220e+01 2.425762767728813750e-10 1.100000000000000089e+00
4.101127070551299880e+01 1.725471001963126421e-13 1.100000000000000089e+00
5.124805876960931528e+01 1.922622153663053553e-17 1.100000000000000089e+00
6.404004271197275955e+01 2.107326159534376943e-22 1.100000000000000089e+00
8.002502278161051663e+01 1.271146799412285276e-28 1.100000000000000089e+00
1.000000000000000000e+02 2.043184998207236750e-36 1.100000000000000089e+00
1.000000000000000056e-01 5.453890161567153116e-01 1.400000000000000133e+00
1.249609141291986997e-01 8.474260662855455095e-01 1.400000000000000133e+00
1.561523006000497260e-01 1.314808804481166771e+00 1.400000000000000133e+00
1.951293422635963226e-01 2.035966401462159681e+00 1.400000000000000133e+00
2.438354098268828429e-01 3.144232787700474319e+00 1.400000000000000133e+00
3.046989570903508304e-01 4.837722345165881066e+00 1.400000000000000133e+00
3.807546021222372179e-01 7.404074188662021605e+00 1.400000000000000133e+00
4.757944314009410203e-01 1.124510910887016202e+01 1.400000000000000133e+00
5.945570708544390959e-01 1.688435695437364714e+01 1.400000000000000133e+00
7.429639507594948400e-01 2.491207513169558396e+01 1.400000000000000133e+00
9.284145445194744717e-01 3.576717592177738680e+01 1.400000000000000133e+00
1.160155301739971501e+00 4.918924761612470320e+01 1.400000000000000133e+00
1.449740670372631435e+00 6.325161835274222000e+01 1.400000000000000133e+00
1.811609194200414219e+00 7.355408620611089532e+01 1.400000000000000133e+00
2.263803409521447652e+00 7.446401618527048072e+01 1.400000000000000133e+00
2.828869434625969514e+00 6.351554752275502125e+01 1.400000000000000133e+00
3.534981105030105653e+00 4.475593574595315260e+01 1.400000000000000133e+00
4.417344703140068773e+00 2.582473262106514866e+01 1.400000000000000133e+00
5.519954321281570486e+00 1.213441147258745723e+01 1.400000000000000133e+00
6.897785379387654459e+00 4.600906714076258730e+00 1.400000000000000133e+00
8.619535664753032123e+00 1.379425708802800354e+00 1.400000000000000133e+00
1.077105056036769071e+01 3.135826446568470982e-01 1.400000000000000133e+00
1.345960324155364241e+01 5.035656341023554000e-02 1.400000000000000133e+00
1.681924324880868937e+01 5.171416270596289159e-03 1.400000000000000133e+00
2.101748011332487209e+01 2.992469718298395036e-04 1.400000000000000133e+00
2.626363527653332852e+01 8.346765628554944335e-06 1.400000000000000133e+00
3.281927872511474220e+01 9.261505781081309791e-08 1.400000000000000133e+00
4.101127070551299880e+01 3.224689004490333772e-10 1.400000000000000133e+00
5.124805876960931528e+01 2.624704436298754876e-13 1.400000000000000133e+00
6.404004271197275955e+01 3.461936809394905931e-17 1.400000000000000133e+00
8.002502278161051663e+01 4.685692774992767787e-22 1.400000000000000133e+00
1.000000000000000000e+02 3.679449027515098341e-28 1.400000000000000133e+00
1.000000000000000056e-01 3.056490369649400574e-01 1.700000000000000178e+00
1.249609141291986997e-01 4.753818146016967061e-01 1.700000000000000178e+00
1.561523006000497260e-01 7.385266216573158626e-01 1.700000000000000178e+00
1.951293422635963226e-01 1.145594779188933154e+00 1.700000000000000178e+00
2.438354098268828429e-01 1.773409836226398362e+00 1.700000000000000178e+00
3.046989570903508304e-01 2.737626603094020616e+00 1.700000000000000178e+00
3.807546021222372179e-01 4.209678861257256877e+00 1.700000000000000178e+00
4.757944314009410203e-01 6.437502955143689753e+00 1.700000000000000178e+00
5.945570708544390959e-01 9.765136137106015468e+00 1.700000000000000178e+00
7.429639507594948400e-01 1.463509752938857211e+01 1.700000000000000178e+00
9.284145445194744717e-01 2.153170365401446062e+01 1.700000000000000178e+00
1.160155301739971501e+00 3.077503786822138920e+01 1.700000000000000178e+00
1.449740670372631435e+00 4.202464445656222125e+01 1.700000000000000178e+00
1.811609194200414219e+00 5.345314655509546498e+01 1.700000000000000178e+00
2.263803409521447652e+00 6.119119034988167982e+01 1.700000000000000178e+00
2.828869434625969514e+00 6.069440481082428107e+01 1.700000000000000178e+00
3.534981105030105653e+00 5.055438440178620851e+01 1.700000000000000178e+00
4.417344703140068773e+00 3.473058554431800360e+01 1.700000000000000178e+00
5.519954321281570486e+00 1.952361554469328908e+01 1.700000000000000178e+00
6.897785379387654459e+00 8.929766082366525026e+00 1.700000000000000178e+00
8.619535664753032123e+00 3.289944642256634744e+00 1.700000000000000178e+00
1.077105056036769071e+01 9.546528160871686763e-01 1.700000000000000178e+00
1.345960324155364241e+01 2.084833928197784292e-01 1.700000000000000178e+00
1.681924324880868937e+01 3.180265722694543967e-02 1.700000000000000178e+00
2.101748011332487209e+01 3.056971207231725610e-03 1.700000000000000178e+00
2.626363527653332852e+01 1.625638465292907932e-04 1.700000000000000178e+00
3.281927872511474220e+01 4.074194166081785379e-06 1.700000000000000178e+00
4.101127070551299880e+01 3.950706019739387847e-08 1.700000000000000178e+00
5.124805876960931528e+01 1.161480504459392265e-10 1.700000000000000178e+00
6.404004271197275955e+01 7.648260643938166913e-14 1.700000000000000178e+00
8.002502278161051663e+01 7.737776383387245731e-18 1.700000000000000178e+00
1.000000000000000000e+02 7.516404900134760496e-23 1.700000000000000178e+00
1.000000000000000056e-01 1.881464882438582675e-01 2.000000000000000000e+00
1.249609141291986997e-01 2.928200315906266393e-01 2.000000000000000000e+00
1.561523006000497260e-01 4.553017597608148836e-01 2.000000000000000000e+00
1.951293422635963226e-01 7.070709127121845849e-01 2.000000000000000000e+00
2.438354098268828429e-01 1.096260373318238557e+00 2.000000000000000000e+00
3.046989570903508304e-01 1.695902326247975100e+00 2.000000000000000000e+00
3.807546021222372179e-01 2.615553229970803972e+00 2.000000000000000000e+00
4.757944314009410203e-01 4.016710302141159872e+00 2.000000000000000000e+00
5.945570708544390959e-01 6.130829501598569209e+00 2.000000000000000000e+00
7.429639507594948400e-01 9.273996439852545848e+00 2.000000000000000000e+00
9.284145445194744717e-01 1.384021425060723942e+01 2.000000000000000000e+00
1.160155301739971501e+00 2.022861093008782163e+01 2.000000000000000000e+00
1.449740670372631435e+00 2.861408477766472203e+01 2.000000000000000000e+00
1.811609194200414219e+00 3.844165712386502065e+01 2.000000000000000000e+00
2.263803409521447652e+00 4.769724962586378325e+01 2.000000000000000000e+00
2.828869434625969514e+00 5.271723553928409700e+01 2.000000000000000000e+00
3.534981105030105653e+00 5.000344728826306095e+01 2.000000000000000000e+00
4.417344703140068773e+00 3.958207687150756726e+01 2.000000000000000000e+00
5.519954321281570486e+00 2.577008024221997218e+01 2.000000000000000000e+00
6.897785379387654459e+00 1.370865632729423922e+01 2.000000000000000000e+00
8.619535664753032123e+00 5.921472997365580859e+00 2.000000000000000000e+00
1.077105056036769071e+01 2.051218362624164904e+00 2.000000000000000000e+00
1.345960324155364241e+01 5.542685186998046465e-01 2.000000000000000000e+00
1.681924324880868937e+01 1.107904272906507642e-01 2.000000000000000000e+00
2.101748011332487209e+01 1.508392238601080279e-02 2.000000000000000000e+00
2.626363527653332852e+01 1.252690589024106063e-03 2.000000000000000000e+00
3.281927872511474220e+01 5.528725559011826452e-05 2.000000000000000000e+00
4.101127070551299880e+01 1.094568343336779146e-06 2.000000000000000000e+00
5.124805876960931528e+01 7.888773089673933009e-09 2.000000000000000000e+00
6.404004271197275955e+01 1.598334281238829632e-11 2.000000000000000000e+00
8.002502278161051663e+01 6.602701245032577152e-15 2.000000000000000000e+00
1.000000000000000000e+02 3.727345670923517150e-19 2.000000000000000000e+00
1.000000000000000056e-01 1.239206618915962566e-01 2.300000000000000266e+00
1.249609141291986997e-01 1.929536827889463402e-01 2.300000000000000266e+00
1.561523006000497260e-01 3.002057302676255368e-01 2.300000000000000266e+00
1.951293422635963226e-01 4.665899797527356396e-01 2.300000000000000266e+00
2.438354098268828429e-01 7.241980763793900433e-01 2.300000000000000266e+00
3.046989570903508304e-01 1.121974751163217876e+00 2.300000000000000266e+00
3.807546021222372179e-01 1.733908417216305509e+00 2.300000000000000266e+00
4.757944314009410203e-01 2.670367054241149063e+00 2.300000000000000266e+00
5.945570708544390959e-01 4.092603742570766201e+00 2.300000000000000266e+00
7.429639507594948400e-01 6.228314561636143942e+00 2.300000000000000266e+00
9.284145445194744717e-01 9.380184350510903712e+00 2.300000000000000266e+00
1.160155301739971501e+00 1.390497094252876131e+01 2.300000000000000266e+00
1.449740670372631435e+00 2.011111034669491815e+01 2.300000000000000266e+00
1.811609194200414219e+00 2.798057967006835511e+01 2.300000000000000266e+00
2.263803409521447652e+00 3.663096362299679498e+01 2.300000000000000266e+00
2.828869434625969514e+00 4.372925264816483093e+01 2.300000000000000266e+00
3.534981105030105653e+00 4.583940119454857154e+01 2.300000000000000266e+00
4.417344703140068773e+00 4.074747474715642426e+01 2.300000000000000266e+00
5.519954321281570486e+00 3.002153743325601098e+01 2.300000000000000266e+00
6.897785379387654459e+00 1.813861958868120894e+01 2.300000000000000266e+00
8.619535664753032123e+00 8.936406757033196868e+00 2.300000000000000266e+00
1.077105056036769071e+01 3.562439239511145939e+00 2.300000000000000266e+00
1.345960324155364241e+01 1.129873054677832167e+00 2.300000000000000266e+00
1.681924324880868937e+01 2.749854286694221606e-01 2.300000000000000266e+00
2.101748011332487209e+01 4.817038246017525671e-02 2.300000000000000266e+00
2.626363527653332852e+01 5.533301806968739245e-03 2.300000000000000266e+00
3.281927872511474220e+01 3.695236075075494396e-04 2.300000000000000266e+00
4.101127070551299880e+01 1.236136480710649730e-05 2.300000000000000266e+00
5.124805876960931528e+01 1.724773350569299719e-07 2.300000000000000266e+00
6.404004271197275955e+01 8.007485256456507565e-10 2.300000000000000266e+00
8.002502278161051663e+01 9.347117812806858369e-13 2.300000000000000266e+00
1.000000000000000000e+02 1.936012820925876048e-16 2.300000000000000266e+00
1.000000000000000056e-01 8.589571861848548096e-02 2.600000000000000533e+00
1.249609141291986997e-01 1.337934523824625688e-01 2.600000000000000533e+00
1.561523006000497260e-01 2.082576135175349952e-01 2.600000000000000533e+00
1.951293422635963226e-01 3.238767293632147104e-01 2.600000000000000533e+00
2.438354098268828429e-01 5.030945560597259725e-01 2.600000000000000533e+00
3.046989570903508304e-01 7.802659653509550486e-01 2.600000000000000533e+00
3.807546021222372179e-01 1.207600525779043865e+00 2.600000000000000533e+00
4.757944314009410203e-01 1.863604929103835461e+00 2.600000000000000533e+00
5.945570708544390959e-01 2.864435945993296873e+00 2.600000000000000533e+00
7.429639507594948400e-01 4.377585281250047089e+00 2.600000000000000533e+00
9.284145445194744717e-01 6.634258977877734331e+00 2.600000000000000533e+00
1.160155301739971501e+00 9.928858788606826025e+00 2.600000000000000533e+00
1.449740670372631435e+00 1.457591924839149300e+01 2.600000000000000533e+00
1.811609194200414219e+00 2.076185743080364787e+01 2.600000000000000533e+00
2.263803409521447652e+00 2.819853694257100685e+01 2.600000000000000533e+00
2.828869434625969514e+00 3.557221552668762854e+01 2.600000000000000533e+00
3.534981105030105653e+00 4.024479447650484332e+01 2.600000000000000533e+00
4.417344703140068773e+00 3.931793364146540881e+01 2.600000000000000533e+00
5.519954321281570486e+00 3.218402664057701656e+01 2.600000000000000533e+00
6.897785379387654459e+00 2.170588381380083121e+01 2.600000000000000533e+00
8.619535664753032123e+00 1.197256835591130653e+01 2.600000000000000533e+00
1.077105056036769071e+01 5.369636995439867277e+00 2.600000000000000533e+00
1.345960324155364241e+01 1.937123140937631272e+00 2.600000000000000533e+00
1.681924324880868937e+01 5.486881649544177453e-01 2.600000000000000533e+00
2.101748011332487209e+01 1.163023862486090715e-01 2.600000000000000533e+00
2.626363527653332852e+01 1.707460215732563985e-02 2.600000000000000533e+00
3.281927872511474220e+01 1.562359787258724717e-03 2.600000000000000533e+00
4.101127070551299880e+01 7.802124512923841763e-05 2.600000000000000533e+00
5.124805876960931528e+01 1.805827116554536839e-06 2.600000000000000533e+00
6.404004271197275955e+01 1.584192871619739013e-08 2.600000000000000533e+00
8.002502278161051663e+01 4.107299867548538702e-11 2.600000000000000533e+00
1.000000000000000000e+02 2.310621853608915073e-14 2.600000000000000533e+00
1.000000000000000056e-01 6.196430633079825362e-02 2.900000000000000355e+00
1.249609141291986997e-01 9.654392760405090812e-02 2.900000000000000355e+00
1.561523006000497260e-01 1.503302349281228356e-01 2.900000000000000355e+00
1.951293422635963226e-01 2.338987504992467437e-01 2.900000000000000355e+00
2.438354098268828429e-01 3.635506445813270204e-01 2.900000000000000355e+00
3.046989570903508304e-01 5.643054614870481878e-01 2.900000000000000355e+00
3.807546021222372179e-01 8.743330067549315299e-01 2.900000000000000355e+00
4.757944314009410203e-01 1.351358267074230568e+00 2.900000000000000355e+00
5.945570708544390959e-01 2.081545417886294658e+00 2.900000000000000355e+00
7.429639507594948400e-01 3.190915533303565255e+00 2.900000000000000355e+00
9.284145445194744717e-01 4.857728479369558094e+00 2.900000000000000355e+00
1.160155301739971501e+00 7.319719840448694725e+00 2.900000000000000355e+00
1.449740670372631435e+00 1.085904453490740451e+01 2.900000000000000355e+00
1.811609194200414219e+00 1.572489366603411654e+01 2.900000000000000355e+00
2.263803409521447652e+00 2.192023738800755339e+01 2.900000000000000355e+00
2.828869434625969514e+00 2.878311273302764661e+01 2.900000000000000355e+00
3.534981105030105653e+00 3.451300470890622307e+01 2.900000000000000355e+00
4.417344703140068773e+00 3.639483863988321133e+01 2.900000000000000355e+00
5.519954321281570486e+00 3.258500021531425972e+01 2.900000000000000355e+00
6.897785379387654459e+00 2.419628372016575923e+01 2.900000000000000355e+00
8.619535664753032123e+00 1.473802232905631371e+01 2.900000000000000355e+00
1.077105056036769071e+01 7.321759852888139797e+00 2.900000000000000355e+00
1.345960324155364241e+01 2.944455630350179209e+00 2.900000000000000355e+00
1.681924324880868937e+01 9.430100797170282156e-01 2.900000000000000355e+00
2.101748011332487209e+01 2.322074657493945760e-01 2.900000000000000355e+00
2.626363527653332852e+01 4.128535679503743394e-02 2.900000000000000355e+00
3.281927872511474220e+01 4.834036785512620116e-03 2.900000000000000355e+00
4.101127070551299880e+01 3.308348071185372719e-04 2.900000000000000355e+00
5.124805876960931528e+01 1.141690570461396363e-05 2.900000000000000355e+00
6.404004271197275955e+01 1.656758245749410078e-07 2.900000000000000355e+00
8.002502278161051663e+01 8.080484840403709064e-10 2.900000000000000355e+00
1.000000000000000000e+02 1.003366817119596494e-12 2.900000000000000355e+00
1.000000000000000056e-01 4.615769592894852086e-02 3.200000000000000178e+00
1.249609141291986997e-01 7.193225196601887861e-02 3.200000000000000178e+00
1.561523006000497260e-01 1.120389632418888198e-01 3.200000000000000178e+00
1.951293422635963226e-01 1.743861017438222138e-01 3.200000000000000178e+00
2.438354098268828429e-01 2.711816674241724900e-01 3.200000000000000178e+00
3.046989570903508304e-01 4.212016019267828537e-01 3.200000000000000178e+00
3.807546021222372179e-01 6.531745732158881212e-01 3.200000000000000178e+00
4.757944314009410203e-01 1.010733870037625826e+00 3.200000000000000178e+00
5.945570708544390959e-01 1.559431613612849210e+00 3.200000000000000178e+00
7.429639507594948400e-01 2.396122654481089409e+00 3.200000000000000178e+00
9.284145445194744717e-01 3.660149217195115323e+00 3.200000000000000178e+00
1.160155301739971501e+00 5.543093087728300006e+00 3.200000000000000178e+00
1.449740670372631435e+00 8.286995954609535531e+00 3.200000000000000178e+00
1.811609194200414219e+00 1.214553121716384076e+01 3.200000000000000178e+00
2.263803409521447652e+00 1.725506110717982367e+01 3.200000000000000178e+00
2.828869434625969514e+00 2.333994744272610689e+01 3.200000000000000178e+00
3.534981105030105653e+00 2.926028400554533349e+01 3.200000000000000178e+00
4.417344703140068773e+00 3.281281548571659812e+01 3.200000000000000178e+00
5.519954321281570486e+00 3.169865684725483135e+01 3.200000000000000178e+00
6.897785379387654459e+00 2.561672962291690681e+01 3.200000000000000178e+00
8.619535664753032123e+00 1.704449354373728909e+01 3.200000000000000178e+00
1.077105056036769071e+01 9.271669381499426876e+00 3.200000000000000178e+00
1.345960324155364241e+01 4.098837826806279061e+00 3.200000000000000178e+00
1.681924324880868937e+01 1.455922863324885963e+00 3.200000000000000178e+00
2.101748011332487209e+01 4.050655918682750101e-01 3.200000000000000178e+00
2.626363527653332852e+01 8.397039348820603544e-02 3.200000000000000178e+00
3.281927872511474220e+01 1.198057836561743604e-02 3.200000000000000178e+00
4.101127070551299880e+01 1.056691346750608922e-03 3.200000000000000178e+00
5.124805876960931528e+01 5.035371484879492182e-05 3.200000000000000178e+00
6.404004271197275955e+01 1.098382410738272937e-06 3.200000000000000178e+00
8.002502278161051663e+01 8.943140890622846971e-09 3.200000000000000178e+00
1.000000000000000000e+02 2.111512487656788994e-11 3.200000000000000178e+00
1.000000000000000056e-01 3.530086821076836717e-02 3.500000000000000444e+00
1.249609141291986997e-01 5.502292662024171194e-02 3.500000000000000444e+00
1.561523006000497260e-01 8.572163368671860406e-02 3.500000000000000444e+00
1.951293422635963226e-01 1.334641053746181139e-01 3.500000000000000444e+00
2.438354098268828429e-01 2.076272617332457215e-01 3.500000000000000444e+00
3.046989570903508304e-01 3.226563913723924926e-01 3.500000000000000444e+00
3.807546021222372179e-01 5.007046871137839084e-01 3.500000000000000444e+00
4.757944314009410203e-01 7.755300458244588357e-01 3.500000000000000444e+00
5.945570708544390959e-01 1.198098462898813388e+00 3.500000000000000444e+00
7.429639507594948400e-01 1.844287867105405265e+00 3.500000000000000444e+00
9.284145445194744717e-01 2.824615537959496159e+00 3.500000000000000444e+00
1.160155301739971501e+00 4.294314352750466135e+00 3.500000000000000444e+00
1.449740670372631435e+00 6.457725125614756756e+00 3.500000000000000444e+00
1.811609194200414219e+00 9.550594744723246876e+00 3.500000000000000444e+00
2.263803409521447652e+00 1.376308675572971119e+01 3.500000000000000444e+00
2.828869434625969514e+00 1.903890737364956820e+01 3.500000000000000444e+00
3.534981105030105653e+00 2.470393851416934439e+01 3.500000000000000444e+00
4.417344703140068773e+00 2.910790057953863297e+01 3.500000000000000444e+00
5.519954321281570486e+00 2.998380233941989559e+01 3.500000000000000444e+00
6.897785379387654459e+00 2.610330772184068238e+01 3.500000000000000444e+00
8.619535664753032123e+00 1.880234304301218273e+01 3.500000000000000444e+00
1.077105056036769071e+01 1.109785053876405669e+01 3.500000000000000444e+00
1.345960324155364241e+01 5.337790897490008568e+00 3.500000000000000444e+00
1.681924324880868937e+01 2.074606344528186153e+00 3.500000000000000444e+00
2.101748011332487209e+01 6.396023102586992914e-01 3.500000000000000444e+00
2.626363527653332852e+01 1.504256470014620484e-01 3.500000000000000444e+00
3.281927872511474220e+01 2.522718163612201747e-02 3.500000000000000444e+00
4.101127070551299880e+01 2.739633985676945879e-03 3.500000000000000444e+00
5.124805876960931528e+01 1.702726564604354752e-04 3.500000000000000444e+00
6.404004271197275955e+01 5.199653804622314350e-06 3.500000000000000444e+00
8.002502278161051663e+01 6.467186864594114087e-08 3.500000000000000444e+00
1.000000000000000000e+02 2.598798694433619651e-10 3.500000000000000444e+00
1.000000000000000056e-01 2.759856180255028379e-02 3.800000000000000711e+00
1.249609141291986997e-01 4.302396585898805859e-02 3.800000000000000711e+00
1.561523006000497260e-01 6.704115794745243995e-02 3.800000000000000711e+00
1.951293422635963226e-01 1.044057587395198494e-01 3.800000000000000711e+00
2.438354098268828429e-01 1.624748393920077971e-01 3.800000000000000711e+00
3.046989570903508304e-01 2.525970621628294555e-01 3.800000000000000711e+00
3.807546021222372179e-01 3.922087254479090790e-01 3.800000000000000711e+00
4.757944314009410203e-01 6.079498290132153704e-01 3.800000000000000711e+00
5.945570708544390959e-01 9.401955590515018724e-01 3.800000000000000711e+00
7.429639507594948400e-01 1.449409925745453132e+00 3.800000000000000711e+00
9.284145445194744717e-01 2.224484404379049707e+00 3.800000000000000711e+00
1.160155301739971501e+00 3.392252670364124700e+00 3.800000000000000711e+00
1.449740670372631435e+00 5.124553227974209868e+00 3.800000000000000711e+00
1.811609194200414219e+00 7.632161587175752437e+00 3.800000000000000711e+00
2.263803409521447652e+00 1.111968296435375336e+01 3.800000000000000711e+00
2.828869434625969514e+00 1.565060863451103224e+01 3.800000000000000711e+00
3.534981105030105653e+00 2.086155154373406972e+01 3.800000000000000711e+00
4.417344703140068773e+00 2.558047465070558246e+01 3.800000000000000711e+00
5.519954321281570486e+00 2.781251104987055811e+01 3.800000000000000711e+00
6.897785379387654459e+00 2.584755632466227837e+01 3.800000000000000711e+00
8.619535664753032123e+00 1.999877014059464742e+01 3.800000000000000711e+00
1.077105056036769071e+01 1.271309632757832730e+01 3.800000000000000711e+00
1.345960324155364241e+01 6.599131740323136874e+00 3.800000000000000711e+00
1.681924324880868937e+01 2.778651947005317702e+00 3.800000000000000711e+00
2.101748011332487209e+01 9.361247545972404271e-01 3.800000000000000711e+00
2.626363527653332852e+01 2.448235881156050620e-01 3.800000000000000711e+00
3.281927872511474220e+01 4.697121806053393411e-02 3.800000000000000711e+00
4.101127070551299880e+01 6.066376253586360304e-03 3.800000000000000711e+00
5.124805876960931528e+01 4.707980117663037797e-04 3.800000000000000711e+00
6.404004271197275955e+01 1.906198637047726589e-05 3.800000000000000711e+00
8.002502278161051663e+01 3.384335677574962336e-07 3.800000000000000711e+00
1.000000000000000000e+02 2.126878489515658553e-09 3.800000000000000711e+00
1.000000000000000056e-01 2.198347548254080130e-02 4.100000000000000533e+00
1.249609141291986997e-01 3.427488135496555705e-02 4.100000000000000533e+00
1.561523006000497260e-01 5.341684985603493974e-02 4.100000000000000533e+00
1.951293422635963226e-01 8.320568994152131859e-02 4.100000000000000533e+00
